Connection ID,Meter Serial,Consumer ID,Current reading
019cdc6c-df6a-716f-8c66-e394c0ede6a1,1565215,f9eba333-fc97-4f23-8f4b-98095168ebf0,2006
019cdc6c-d0ae-714a-89e8-73e19895bc32,1565216,4b996fa9-d652-4d4d-b991-cb4ca553df9c,12074
019cdc6c-cf7c-7035-84c3-1a4ebf6181df,1565217,8be787b4-9e06-4a01-a25a-b5b95a4be079,5610
019cdc6c-c9ac-7031-800e-75e474db16c0,1565219,97503c6f-6ac5-4606-adfd-bbb40b2601f6,3735
019cdc6c-d208-7289-9ae7-d16fb8df6a13,1565222,936c3a9e-638e-462b-a52d-9fea3da46b3d,5970
019cdc6c-f1c1-717a-b307-5d55f07eae2b,1565226,298bc68c-68a4-4dd3-9d76-b61e20cae383,1300
019cdc6c-e5cf-703c-b1f4-555fd13302d2,1565227,718ec78f-07cc-4aff-97d6-9092febca6b6,2900
019cdc6c-c6b1-72d4-84f6-5a558e2cbb19,1565228,19eeb08b-5449-44b5-955a-d4220b118ec5,4590
019cdc6c-cc17-7097-be38-e8d6c193ac7a,1565229,4b8cb517-56f9-499e-b796-e978bb957e2c,4055
019cdc6d-0639-7157-8729-876de4a7cbeb,1565230,d68a58d3-c9e6-407f-b46b-7ce1a2dd129e,8041
019cdc6c-cdc5-73d5-b46f-41dadfe4eafd,1565231,c126c8d2-ce29-4237-a23a-d34d2ba471ea,6360
019cdc6c-f132-73cc-9e94-349dea1361b7,1565232,63784f0b-d68d-4f94-bdda-49edb2094ecd,2900
019cdc6c-cbf6-722d-ba48-6806140872b4,1565233,2d939a4a-4e91-4a79-ac82-140b8953fe3b,5550
019cdc6c-d633-7352-b009-98cdd0e18548,1565235,d78a45c6-5687-4b51-89fd-570ed6e9c9df,7305
019cdc6c-ca99-71b3-949c-1478d981c3d4,1565236,5144d048-9f08-401a-922a-10028effaa1c,9998
019cdc6c-d315-731c-b7ff-307d1ce68e2a,1565238,488a9c81-3488-4a9d-8d6c-ee8352be2ab7,750
019cdc6c-cab0-7223-99b5-9d6d84d8f8ee,1565239,9593637c-8bf0-4d11-99a8-dab7c2627183,5155
019cdc6c-d931-7150-bff6-baff9dbb7342,1565240,63e3c49e-25a8-47ae-ab8b-acfa94f143c3,19102
019cdc6c-d29a-70e5-bb49-0f9fccccb0d4,1565241,f7d52a56-3a13-46a0-ab45-e7bab75d5b3f,1355
019cdc6c-da9a-7101-813b-73d7ab2338b7,1565242,646177d4-f64a-452d-8412-8c1de75ad822,4933
019cdc6c-c557-71f8-a7a4-667e46b047a3,1565244,6199446e-dc70-4e69-8fae-cd1c4072a88f,1555
019cdc6d-2f86-7384-bbf6-eddd7fd2f8af,1565246,f7bb1387-66a1-4a9a-9917-aeee16dd8026,3750
019cdc6c-c8df-7343-8117-11569a9276c9,1565247,b89ae07a-cd9d-4c52-b46e-833668c38337,8821
019cdc6c-cc37-7152-8784-28574cb881a5,1565250,29fcb6b3-ab8d-4f3b-9e64-e6d78988d31b,205
019cdc6c-d72f-72a0-9238-144d9e81b6c1,1565251,d1103db3-a88b-44c1-b74e-d5e9e9f5d166,3205
019cdc6d-062d-71fc-9abe-42a214ec43c4,1565253,948ee169-8be2-4a64-b508-d0ae1a8248cd,7806
019cdc6c-e975-7390-a345-ae2de56e5c5a,1565254,20c4b70f-80d0-4f13-b82c-16a80ce45dcb,1
019cdc6c-c6f5-7034-9090-57d666ce23a7,1565256,7d003c53-793f-45ee-9c80-2ebfe8610eb4,6420
019cdc6c-f0ce-72cd-8eec-556210ad5e1c,1565261,23fa3d0d-69e9-476d-85d3-b070984c97bd,1530
019cdc6c-dd34-729f-a284-250fa78b29a4,1565262,11669f5d-8fcd-474b-b748-3e953c5879e7,10723
019cdc6c-dd2a-70eb-96a0-71d475405e44,1565264,22166273-fc94-48a2-b4f6-9dc786d19baa,950
019cdc6c-ca63-7276-bf8f-2d22e1c28836,1565267,e5a12671-1da7-4ad7-8ac1-873b3295210d,12937
019cdc6c-dba5-72dd-8538-5a56ec1fbb7e,1565270,865bc0f7-0b58-444c-95bc-f8ce07111de2,9112
019cdc6c-c832-7248-91d3-121396313478,1565271,c17bd5c2-e97b-4c1f-bbe9-d2eb05bf96b8,6071
019cdc6c-e096-7211-adf9-dfec6382f651,1565272,1be38d55-617a-4af2-90c9-d610c38100d5,11394
019cdc6c-d3ef-72f5-8982-2ceaf8a267ea,1565273,03e573e1-1f8e-416b-80da-b7b012af0f00,1800
019cdc6c-e5e4-738e-8512-c0f0f86abcad,1565275,9b6e8faa-ff04-4e25-aa36-ea1604539a89,9704
019cdc6c-ccbb-7187-b2d7-aa13d23f5e79,1565277,176472c5-3933-48f3-a80c-38bd95a19574,10188
019cdc6d-1b24-733b-9ce8-b0bbff837c54,1565278,2096a556-9b5e-401f-ac89-484f42ec1931,1300
019cdc6c-cd72-73b1-9915-8d8347170a0d,1565281,edf8f223-ac74-4407-a682-7f8e55241a29,5130
019cdc6c-d744-72d1-8ed2-8f703d04559c,1565285,61242dee-d5ee-417c-bf21-a52caff557d5,7935
019cdc6c-cfd3-7268-b502-3e0d08d064e8,1565287,19b700c3-17bc-4aba-9a5d-2c2c71822063,4817
019cdc6c-d403-7021-9419-af140bb33309,1565289,7625afdc-31ca-4ff1-944b-1279861f110e,2400
019cdc6c-f122-73ac-9636-bcd29a68f7b9,1565291,ff20aae2-f87e-4578-b1e1-f9747cf37b71,4900
019cdc6c-cb81-7011-878a-c4cb227f02a7,1565294,346e1366-7857-4204-9429-ca78d7351ab3,6317
019cdc6c-dac3-7087-9294-58083a56461e,1565296,d49c719f-17fa-4c95-914a-e7820ad88b08,6625
019cdc6c-deb4-7088-a4d5-ae458c607dcc,1565297,f49055bd-849d-4965-9487-a9c9f49df0aa,5933
019cdc6c-e987-73d2-af77-6e25c2910a5f,1565299,5688cd0b-8f0e-4bd4-b4cc-20f31b56ca7d,3791
019cdc6c-d4af-7386-a8b6-60a3138addec,1565300,f30e1530-eb68-476b-8ebc-2138c03c1c07,3058
019cdc6c-ca87-70f6-b032-4c233bb415ac,1565301,b87fb26f-fc9e-45d5-8d0c-8cadc12861b5,4051
019cdc6c-dd21-7001-be16-bd9be71ad219,1565302,b1992058-4452-4763-a32d-786616f2a141,3350
019cdc6c-f101-71f1-8fa2-c063b989d115,1565304,427ebe84-95f1-4ca2-832e-1fc33f2f406e,5050
019cdc6c-dce7-727c-a8de-8c087a5b7bc3,1565305,df674aa3-8f08-492c-87f9-1a615cedb2d7,7619
019cdc6c-e7c5-7075-91c0-8c1d45c0053d,1565306,7b13d578-5c55-4a97-a21e-3c717405009a,3399
019cdc6d-1fc1-7245-adef-7ccb10b89faa,1565308,16739ffc-c323-43a2-a351-cc84071e6835,
019cdc6c-d5da-7343-b611-6eebc3a4f495,1565311,e07f3bf9-6955-4ab1-ad36-ded9133049b6,2215
019cdc6c-cc6e-7093-8ba1-a9456a8a9a83,1565312,f8cb1982-7a29-42e5-9b58-3bc9ce0873ec,1399
019cdc6c-caf1-7045-b3d4-06f9d12b24bb,1565313,55895fc7-2e99-4003-b797-461b75398735,7182
019cdc6c-d551-71ae-bc76-fe5eb9c74497,1565314,7fac7c5e-cdc4-4ec0-ae81-7750bac65110,10717
019cdc6c-dc19-72a7-9f3f-ae11ebe9b1d7,1565316,97bec2b4-7fbb-4c0d-bac5-1ad736e522ba,7370
019cdc6c-d6c0-738b-83d7-8d2000719ca4,1565320,b8d93d99-bfa7-49c7-8cb7-48f3e4d2951e,3588
019cdc6c-ce11-72bb-89f7-9714edebaa81,1565321,9195f86c-d928-4bbe-ac9c-10e0a9d39424,12020
019cdc6c-c7f7-73a5-8bad-36cddd9992e5,1565325,fb71895a-1679-4ac0-903e-0781cdf192eb,4493
019cdc6c-ce4e-71f0-a041-f41f8ea1a567,1565326,aef01306-272c-4e6b-8b9c-ad53f1f041e3,11938
019cdc6c-db1a-71fb-bb2b-811aa2f6a8cc,1565328,96b92d56-8954-49e2-8456-e5083c661e06,4371
019cdc6c-dd7c-721c-8e59-508479e0b8e1,1565331,5816ebc7-f33c-408b-a5c0-3069514ea2ef,1492
019cdc6c-d516-7312-86f7-8ce20808ebb3,1565332,276c49d1-bf7b-413a-82f5-61734e0ae9ca,2900
019cdc6c-cdd2-7372-8971-252a40beccae,1565333,094d5753-212b-4526-8960-218afe3ec189,4567
019cdc6c-d2b4-73c5-bd84-43b07f10595c,1565334,1936e49f-58d5-4116-a10b-382c2442d185,1965
019cdc6c-c981-72f7-a01b-487eca34f022,1565336,dcc5c11d-074f-4539-a4b6-f697b8f777f3,6655
019cdc6c-d390-70a9-8122-26ce5e3a1bed,1565337,e0c9aa18-af95-4d9a-a45d-bb6e1da5cf88,2950
019cdc6c-dad6-73c0-8f07-b401d57a7e5e,1565338,a77301bf-fe2f-40cf-a988-77ca8cbeb105,7953
019cdc6c-e06f-7272-acdc-85165ef3f4a0,1565340,b93e6918-596c-4a80-9c0f-0321e7f0a2cd,3300
019cdc6c-eb4d-7082-acb9-75e577069477,1565342,e9d62433-e733-41eb-b3a1-233298b99905,9943
019cdc6c-cbd0-72d8-ba0f-a8c923dd0cfa,1565344,a512e35c-b2ee-4f90-9c58-1f4b129f83f7,6745
019cdc6c-cd99-7214-814b-d4e0c691ce75,1565345,17f702ee-633f-491c-aa2e-1aa8b662876f,3980
019cdc6c-dbb2-7141-a8ee-6995d47ddd6c,1565346,435b1798-e444-405c-b10c-db3071b051da,2018
019cdc6c-f153-71d5-a0e7-35a32e0e6b38,1565348,0e4ce499-bdd8-49f5-a545-7fa8f1ef73f2,1960
019cdc6c-c878-718a-af67-f06fad4b4b75,1565349,f2d929c2-5477-4499-98ec-fbda3a3f35fe,4010
019cdc6c-c70f-709a-9eba-6c67d5a37d9c,1565351,e0c2c5db-3200-4cb9-8e36-9f466641326e,5342
019cdc6d-0c5d-7120-864f-8350204483ce,1565352,5252c543-e0ee-46cf-9462-01a7ff6c46f5,3435
019cdc6c-cf60-7288-815e-752a9e465fd9,1565353,f07d4511-1a84-4479-8a36-ad60dd53046c,5900
019cdc6c-daf5-72c4-acf0-8cff39150964,1565354,ddf034cf-bca8-466d-ab03-34f379e76c93,5339
019cdc6c-cd0d-71c0-bc14-d1b8b24c8d4b,1565355,fc2d9288-f8ae-4482-8288-2c237bd26132,5025
019cdc6c-f1e5-71db-b3f0-799b2e9d6d70,1565356,c758a124-d2b0-458f-a024-0452df7c7087,7232
019cdc6c-e0a1-726a-a88b-501e39702a81,1565358,177bc9a8-ee8c-427d-8ff6-160183269c85,2225
019cdc6c-d500-7253-a070-d9e919349227,1565359,ce4f6c70-c1ae-42f4-b144-34d14a873ef0,3670
019cdc6d-0b6e-70c2-af0a-00f9f6b99478,1565362,ee922eb9-119e-4ceb-800c-00be4c0ddf95,5000
019cdc6c-cee9-732f-9d24-893c72923d52,1565363,8b716fcb-fabd-433a-aed0-167e96a02d53,3999
019cdc6c-d2a5-72ae-b992-c71384854d53,1565367,4e35d060-7f3d-4b87-afd9-db2c0b496ba3,3955
019cdc6c-c583-707d-bfb7-01f9544b6907,1565368,62b296b4-b6c3-4739-ae76-fbc5bf098830,4274
019cdc6c-d3bc-7212-acdc-9ee2d4d519c6,1565369,59c9a0e5-31b8-4dc6-870c-6ae820e0c5e5,4010
019cdc6c-c885-724e-a45b-092aad36f888,1565371,5b47ca10-c3bf-423e-a004-d96fb36f4861,13506
019cdc6c-d39c-73e7-ba2b-d1a2a9991add,1565373,320eaf79-e878-4e47-be21-f678889cb2be,1800
019cdc6c-d428-7126-9858-c539a5c328d9,1565374,876fdf7e-76e3-417a-abaf-99be24949580,7864
019cdc6c-d675-7362-ae23-23c50497cf9e,1565375,fe4af3dc-9a55-4021-abcc-d9a531feb929,1290
019cdc6c-f0dd-725c-bde2-e2159f652d4d,1565376,68170def-482b-44fe-8faf-ea893d255062,3970
019cdc6c-d9cd-7050-b6e4-261e33aaddb2,1565377,f247f074-a988-4524-a5d4-e8bb8e135ba0,3858
019cdc6c-d432-7357-aca9-8074a9f3d56a,1565379,1af58185-baaa-4c1e-be35-fdfbfa2f1c08,1600
019cdc6c-d6ff-7222-a6e9-f4a38d6381a0,1565380,cb6a2f39-fef6-434a-8ee4-ad4be61847cc,7220
019cdc6c-c5df-70c4-8169-c7b829638939,1565382,a3a27392-afbd-437f-b2b1-cb04eee79293,4568
019cdc6c-d167-73e8-8fe5-b7e51a786c49,1565385,af498eb1-1d79-46e0-9ce7-c6e11513dac5,2032
019cdc6c-da54-7000-8de6-3fc61c0cf735,1565388,10db7539-07d9-4e79-a8b4-27996d585365,3291
019cdc6c-d780-7316-a791-f38e916fdce0,1565394,6857b816-b512-462b-b041-f666bf6e7516,3588
019cdc6c-f184-73f0-9e7c-85e164c27672,1565396,639bfd88-11d0-40ab-8b76-97f72f778678,10
019cdc6c-d7be-709d-9afe-e086af3fe6c3,1565398,e7e46e7f-fdbd-45de-9080-b5a726f68255,10577
019cdc6c-de9b-7181-8d5d-4951561c8703,1565399,b183da23-7e52-44b2-8a19-79da19ff265c,7588
019cdc6c-ce85-7318-898a-d93d1118dc4e,1565404,b61c86df-56cc-4455-b2be-de95f36dc176,3670
019cdc6c-f1d9-7293-9d4c-0f7029da4fc5,1565405,e2ded0da-f164-44c4-98ad-8d158f0a7186,1861
019cdc6c-d574-7232-901c-c4851dbe5314,1565407,9c78d37b-f2cb-4459-bbe9-cec86292e99e,3060
019cdc6c-d6b6-73a1-af18-7d8e2e569742,1565409,93b8d837-4e0e-41e4-b7fe-b6e1f7dca57a,7020
019cdc6c-e8d0-730e-b8e6-23795412a6e5,1565411,6141e72d-7cfc-4128-be87-932804d3c617,3777
019cdc6c-cd21-7009-8b07-6ae7342130d0,1565412,bac49a53-1411-4e9f-a1d7-6fcb74a52cd4,2850
019cdc6c-cf3a-71aa-9ea2-beabb266ca69,1565413,4ebbe09a-4000-46e7-bbdc-db369a396dd9,5166
019cdc6c-cd5c-72fa-8f76-e0102385e318,1565414,53087715-ec6f-4d65-9154-7a6c8cebf58c,6500
019cdc6c-c72b-73cf-b0fa-932b86a09ca4,1565418,9983d6c9-247c-4e0f-b100-2a5a0fbf0e7d,5509
019cdc6c-d614-720a-8de3-c58c7b687347,1565419,c38f224b-4208-472f-90fa-55690dfc482d,3845
019cdc6c-dae7-72d3-9971-77c21892693f,1565423,a047e801-fdd0-4156-b2a7-6e3e214d9607,5145
019cdc6c-d191-7039-85e0-8c071af4b6e9,1565425,bc4e3f81-5eed-4683-a20e-73b81cac59ea,
019cdc6c-d43d-72a8-a280-744a690ca5a4,1565426,88d23cc7-19a9-484b-9bec-1ebfdc7575a4,5240
019cdc6c-c65c-7059-830b-9f7c94e6a910,1565429,1e58c080-b120-44bd-a595-517df5da7f97,4820
019cdc6c-d4d6-7364-93d3-18ef9130515b,1565431,3b427167-8078-4f24-a349-8cf03d8296f5,5440
019cdc6c-d640-72b8-8385-d61721c511ab,1565432,2096eefe-37be-42ba-9451-3cd9ef8ffd3b,8905
019cdc6c-d1b8-737a-a9c5-e3b79a269699,1565436,c8959417-e3e7-4da2-962c-29cec6a15e99,5238
019cdc6c-cce9-7170-a4a8-dedc2b63f1ec,1565437,1b494484-a833-4cbd-9140-c2c38a427bf5,7705
019cdc6c-cf55-710b-b164-7f2d34e2aad9,1565438,d220adf9-2201-455b-8f7a-1bcc31aec190,6105
019cdc6c-d00e-7248-9e72-b2649a7ce6f6,1565439,0b30c2e1-d4c7-446a-a1b6-720a29f52cac,4458
019cdc6c-ce02-7185-8526-71af5c0a0e0c,1565440,2a925828-9652-431f-acf8-cd3b6be65e00,10100
019cdc6c-c8c1-7200-bc27-9ca24acf4601,1565441,9c4b8cce-b174-4843-9e64-2eb5ff1656e2,4920
019cdc6c-d624-73bd-9f61-6975a984db30,1565447,6798139d-c6af-4502-a6d5-d04cfce1bbd9,1976
019cdc6d-0ab0-71f3-b063-73ba28b977d7,1565448,f2bb5da9-3a73-41d0-bf70-f2a815afe28b,950
019cdc6c-ca54-73ed-be32-931aaa3fb131,1565453,4552b508-240b-44b8-923d-67284dc86697,8716
019cdc6c-dccd-729e-bf61-0676a519a575,1565455,1de00133-ad1a-4667-a2ba-4e3518c5a11b,4044
019cdc6c-dcbf-731e-9fcc-c6fdcfee06e7,1565456,e1dc5fff-2b39-4a56-90bd-307355a5a1f5,4261
019cdc6c-d4c4-72b4-8105-d833270de0dc,1565457,d5db68f4-8b61-4037-8833-f22d7b5e502a,7129
019cdc6c-dd6a-734a-873b-44c66cf074d1,1565459,3ebce3e5-fb67-4d97-b6f3-cd73041196ea,8126
019cdc6c-df77-72ae-b58a-38d6b574d3f5,1565460,c69ab8fc-4d77-4193-89f2-10e564de4bdd,2950
019cdc6c-dbed-71b6-b883-3f4105a22ab9,1565464,f31f4aac-35f2-4057-b715-4b66c584a53b,2502
019cdc6c-e8b8-70c9-af52-d5f229d5c2ef,1565466,8845427e-f544-4282-b32d-85633956d3eb,
019cdc6c-cfc7-71e8-9867-b2924af57722,1565467,abdd8d78-cabc-427a-b62d-99b842c95708,4941
019cdc6c-db8c-734a-b055-afa9d4400098,1565468,4a467e8d-fe6d-49de-a50e-1905440e3307,5834
019cdc6c-d185-72c6-9c77-8a44885f6f51,1565471,4ee15a48-0f64-42a4-b427-33e9988c329b,5955
019cdc6c-c83f-7272-880c-8869d9f167cf,1565473,f1f9c5fc-5124-40ee-99fe-9dcd235b9b3d,7200
019cdc6c-d175-709c-8f87-81d3e6c32c52,1565474,32cdaa18-97d6-4838-9793-43a780320098,3971
019cdc6c-d607-722a-a139-a0cfb7a97ae6,1565475,276f02bb-95aa-41b6-ba1a-a03485a5dd8e,630
019cdc6c-e5f0-725a-b7dd-bffe00c75090,1565477,87fd185b-9914-4f24-b98c-7efbc258769d,12780
019cdc6c-d366-71ac-9b4d-8d4b56145df2,1565479,35c2c130-42ca-4578-bbe1-d70c429796f8,3527
019cdc6c-d589-73fe-9919-8b5b10cdb2f8,1565481,fb57511e-b482-40af-9374-29d0b3462270,7887
019cdc6c-cf10-71a7-ad40-d6bb20ba8a80,1565482,1ae5a758-63e5-42cf-bf8b-351372937c21,1620
019cdc6c-c5a7-7107-91bf-6d9ea663729d,1565483,7289b0c9-abfb-46d0-b60d-e48251ccff17,1135
019cdc6c-cadb-7237-b948-bd10670165c6,1565484,c9db4c8a-115a-4779-bf4f-934e83fc8e33,1820
019cdc6c-d0e1-732b-98a1-2a887e1ff454,1565485,43194ae1-46fc-40af-8035-0d9778be352d,7935
019cdc6c-ca73-71f2-b98d-65030e7e6f61,1565490,abce8671-f645-416b-b4fc-e9899719917f,1660
019cdc6c-d1ca-73d0-bb73-109ae5fffe62,1565491,cd25c12c-7b49-4655-90ac-c904a865ef7c,4182
019cdc6d-4bb5-7149-96a9-30be025b7553,1565492,3e906e1c-dc1f-4ad8-b758-1bd978dc6965,1725
019cdc6c-d447-7013-92b7-94c9fb3b9eb1,1565493,360d6414-85ff-4577-8256-1ce08e7124a5,5028
019cdc6c-d71e-720f-9a0d-ece31fed961b,1565494,79d57fe2-c3d2-4b5c-b74b-54a964e1a3a8,4680
019cdc6c-d0bd-7375-8f58-aa39fd082f89,1565498,ea28f84e-3a19-49dd-a3a0-be668abf9a7f,6359
019cdc6c-df04-73fd-8597-8decfece53a6,1565499,8fab0b91-3325-49eb-aeec-c405c0796c2a,8158
019cdc6c-f22a-7123-a322-c6144a2e1770,1565500,d647b24b-7ffa-42c9-b0b4-9d3f9b09ec01,1180
019cdc6c-e62c-7073-a951-6e84b90d6f8c,1565512,1a4bf6a2-6c05-44f2-a6b9-a66a8e3f2fce,7000
019cdc6c-d2c0-7245-a6ea-3556881768ca,1565532,73ef1d96-7184-4ee3-af5b-0674d2802e80,6688
019cdc6c-dec0-72a6-8254-f31f7920e3aa,1565539,af7b2949-6df3-4654-b4c2-ec8d4df1e4b4,950
019cdc6c-df84-7235-9a1e-e0a500ce5c2e,1565640,6f78a017-453c-4cdb-9150-96243ef6c7ad,9959
019cdc6c-decc-70f2-bdd0-8045bc541057,1565840,cf628326-73b5-4613-ae97-8653b8f1f4c4,10945
019cdc6d-240b-72be-8960-0cd7d7a85bad,1565992,e2d2fc0d-1152-49ba-9966-8b297aa4bb47,1780
019cdc6d-1e58-700c-8844-8e2f9275dfc3,1574997,58921238-866a-4973-893d-ea533920effc,161
019cdc6d-1e2c-7156-bd5e-e3b9b3a184fa,1574999,6affbbd1-d43d-47bb-91b4-d7f088ea5efa,750
019cdc6d-205f-71d0-9d52-71a8c42c3b9e,1575002,8544aaa4-802c-44be-83fd-c5ba3c53bfeb,2993
019cdc6d-3a23-715b-bacb-dfc4b3848802,1575004,5792ceb1-8c8e-45f3-8e31-c727288ef318,3850
019cdc6d-1df0-72de-b1d8-111e52c4d080,1575008,cf1cceb9-f037-4784-8b7a-eb38894d9a57,2102
019cdc6d-1e4b-70c3-a015-4a0400a680cc,1575009,c41297ac-3e1c-41fe-8697-114ae6ade0ae,290
019cdc6d-1e22-713c-a100-893bc35c157a,1575017,b53635bb-7243-44a1-8f51-1109c882d3a0,1440
019cdc6c-f91e-70e9-821e-55f3e8249e6f,1575018,57faef50-1f0b-487e-be10-02019790e684,4953
019cdc6d-1de4-711c-9cb2-f1dcc7afa917,1575026,30c164fe-3c2a-4c35-9425-548cbb9d7c43,635
019cdc6d-1dc9-7217-906b-ad62795bd1b4,1575040,15060f3d-5c9f-4ed8-a320-0e4e0f2b9ddb,5368
019cdc6d-1dbd-7277-87cd-5382b62ce8b3,1575053,796b22a8-a4da-4435-87d4-7595cf5e046c,1420
019cdc6d-0eac-7178-b2d4-7a127b84bde0,1575057,86a86bee-937b-4777-8ae9-00713a7f1f3c,1181
019cdc6d-1da6-72e9-8b3c-275876382298,1575059,8c474269-c37f-4f46-9338-11684cfbd917,1050
019cdc6d-1db0-7106-84fa-29ba3f0f01bf,1575060,0c4e0dc7-102d-4e79-9e66-43e308576f15,2650
019cdc6d-1e65-723d-b633-379321f5abb2,1575061,de39cdfa-19d9-45ba-b700-8d4e5fd857d9,960
019cdc6d-1d5b-723a-aa93-10f62cc4c539,1575062,ed9791ed-3ccd-4606-93ab-c106a498a7e9,860
019cdc6d-1e0b-726c-b582-bf86db9dc506,1575064,d2f4eb09-9100-468e-9174-71a4e7438ca0,2591
019cdc6d-1e00-714e-bef6-5604b5deafdf,1575066,e8b9d703-9410-4b77-8833-76f4482b0191,2965
019cdc6d-1d82-72de-82dc-390f9063cc38,1575067,792d9644-833d-4526-9580-219ff733a5a0,2512
019cdc6d-1d8d-729f-a92d-76f8ddaac99c,1575068,407294e7-e0b6-4692-84a7-cc645f65a38f,1820
019cdc6d-1d23-714b-8c16-4c7b9437f4c0,1575069,8b716ca0-9e61-40aa-a1dc-9e9ccc6aed78,1791
019cdc6d-1e17-7163-b4a0-cb7e47e7f4b2,1575070,69eded38-2b74-469d-a9a9-21e957b0722f,4481
019cdc6d-1d9a-7246-9940-dd2edb1c8e71,1575075,6e4e2ee8-688d-4c09-9019-1dec11f3ffe6,1218
019cdc6d-1d73-735e-9903-ebe38c9656d2,1575082,b82de5d3-1ffe-4ca3-900f-68f903d4e20e,2870
019cdc6d-1d68-71e1-a70d-f6cfd3c25a95,1575083,4ff69655-bfcb-4d33-97ea-ebee887b39ea,1200
019cdc6d-1ef5-719f-82b7-a9ebdaf14399,1575088,6728437d-c557-437e-ad95-c4f7acf0e7b9,6234
019cdc6d-1eff-71d9-b5af-0d86fc188d11,1575090,8f2ffdcd-97b0-4d31-8d20-765c62aea0d4,4702
019cdc6d-1f1a-71a4-9c5d-a4003eaae4ce,1575091,76787df9-f6ef-4735-b90b-c3552b8194f5,560
019cdc6d-1eea-71ba-8403-d484739a7f91,1575094,d86969b0-3d05-4e2f-a568-234df8d37b51,722
019cdc6d-1ed0-729e-9c34-62c8eed80a80,1575095,92e77a02-f0f4-4fee-8fe3-aa12eadb6543,1330
019cdc6d-1f46-7232-9549-2fb4f1819381,1575096,c3ba2a3a-b966-45b4-a36e-adba82f17a90,816
019cdc6d-1e8b-71a3-a481-4bb6c25b6013,1575098,a88bf8c5-cab1-400b-9da4-04a07951523f,573
019cdc6d-1f3c-73c9-b18c-47dd67413e2a,1575100,164e0119-92d9-49c8-83b5-5825d47bddec,1460
019cdc6d-1f51-7053-b88a-fd80b4ecadfe,1575101,34476566-c093-4141-b44b-8002d2435920,670
019cdc6d-1f5d-70af-9e95-345738ba3ef5,1575102,17a7de90-ab18-4a40-8096-a63aef92dc2f,1970
019cdc6d-1f0c-7046-954a-3026ed05059d,1575104,04bd5e06-5da0-4d41-8d65-de3f52cdc03b,1440
019cdc6d-1f25-7114-9f32-a21afca02e95,1575105,e24c1195-2106-4fc8-a8ae-a849d66d837f,1930
019cdc6d-1edf-73b9-96cb-346d3fba4564,1575106,4a4db876-770d-4d88-a9b0-96b18d35b302,370
019cdc6d-1ec2-723b-b596-991d8ce9127d,1575107,b9458e31-732b-470a-85c3-6605fd2e46ae,2146
019cdc6d-1dd6-71a6-a04d-8e0ca476ab0b,1575281,40c92189-9b1b-420b-a149-5db6ee6dbcf7,4820
019cdc6d-1f87-71e3-9ebc-112ab061a813,1575915,01093089-dd0a-46d7-9dc2-1b326981f502,3342
019cdc6c-d7e0-723a-adbd-2714f638b03b,1575916,2ef5026e-dc21-4e64-84dc-6fb311bd4003,6972
019cdc6c-e4ca-70fc-b381-218d77062368,1575917,6a51dd1f-d0d4-41d2-b3ef-d625b32d7d23,4400
019cdc6c-d6d7-737f-a09c-9679e095c9c7,1640480,4d68f485-2c0f-4a3c-ad2e-dc84540395f4,4405
019cdc6d-229e-73f3-b3db-a483490e0ba1,1765227,b012eff9-a0c9-44d0-8b27-c2fb2bb4496c,5206
019cdc6d-2248-70db-b0bf-40f4fb251a5a,1765289,23d0dc03-ebb7-496b-9199-2951c12f1f14,6185
019cdc6d-1ffe-7130-8ef7-eb987e14cb03,1765290,6e713c6a-ff00-4c23-9b9c-75ff4fa7b119,2519
019cdc6d-203e-737d-96fc-1555a6f8f978,1765291,509270ff-fc0c-4c58-b505-36448677899a,9959
019cdc6d-1fe5-7165-9add-df4bc2cf8bf6,1765293,69c11248-6ffb-43b4-9667-0435a8055db2,620
019cdc6d-1ff2-7205-92e0-8d368951c000,1765296,0c181303-ed80-43b1-a343-8568163c2176,900
019cdc6d-2033-70c7-8b45-ca6e33b18a3f,1765298,335fafee-b92f-4a2c-9525-3ddc34133590,1692
019cdc6d-1fda-73f9-86c2-7d8d4ddbb679,1765299,b13c974d-3e8f-4afb-b8f1-ed6851f52fcd,680
019cdc6d-1fce-73be-9d8c-2e5bd8ea822d,1765300,4fe4666f-21d8-47b4-8339-27cd52767875,1352
019cdc6d-1fb4-72ac-90c8-989f73e0bede,1765302,eecd7e85-bd94-4805-b219-d1a3a6b4b140,2863
019cdc6d-200a-71ab-a162-6a6e303ac2e0,1765303,6a940cd9-1da2-4aa4-93b7-e2b9669ea121,2581
019cdc6d-2025-70ac-9c15-1233a65d9b20,1765307,97d96a75-6c95-4e9a-9ed4-3a33cde893e9,2301
019cdc6d-2109-718a-803d-4f6396bf64aa,1765494,b0f3f297-66b1-4128-80e2-e98804803773,2375
019cdc6d-211c-72b8-9e8f-4e2d0d80c80b,1765495,be578c06-3739-4484-96a7-0cfb0019bb14,956
019cdc6d-2126-7113-ab5f-b81bd63f0351,1765496,69b4ed66-18b0-40e3-a22e-d92ab37c410a,7902
019cdc6d-2f41-73c4-acda-1c9f2d50311c,1765500,e5cc5771-7e0c-459c-8fbe-da1aa5418438,1170
019cdc6d-20ff-7071-b012-0c4572b27d89,1765503,df8aca14-3461-44f0-9ff7-d7df1e2d11da,1160
